sale_id,date,product,region,quantity,unit_price,customer_id,sales_rep_id,total_amount,year,month
7565,2023-10-13,Keyboard,South,9,199.99,2825,24,1799.91,2023,10
7566,2023-04-21,Headphones,South,15,29.99,4824,29,449.84999999999997,2023,4
7567,2024-09-11,Laptop,North,14,199.99,1331,35,2799.86,2024,9
7568,2023-02-19,Tablet,West,19,799.99,2717,9,15199.81,2023,2
7569,2023-01-14,Tablet,East,18,49.99,4543,22,899.82,2023,1
7570,2023-05-14,Mouse,West,9,49.99,1316,20,449.91,2023,5
7571,2024-08-10,Tablet,North,1,799.99,3148,40,799.99,2024,8
7572,2024-08-18,Phone,East,12,799.99,3295,4,9599.880000000001,2024,8
7573,2023-12-09,Laptop,South,10,799.99,4551,43,7999.9,2023,12
7574,2024-10-31,Laptop,West,7,199.99,3002,36,1399.93,2024,10
7575,2023-10-13,Monitor,West,14,199.99,3908,12,2799.86,2023,10
7576,2023-11-10,Phone,North,1,999.99,3917,23,999.99,2023,11
7577,2024-08-28,Keyboard,West,15,999.99,4696,39,14999.85,2024,8
7578,2023-10-24,Mouse,East,1,199.99,1220,8,199.99,2023,10
7579,2024-08-28,Laptop,West,13,999.99,2362,10,12999.87,2024,8
7580,2024-07-22,Phone,North,2,199.99,1147,23,399.98,2024,7
7581,2023-06-13,Phone,West,3,799.99,4060,29,2399.9700000000003,2023,6
7582,2024-05-11,Headphones,East,4,199.99,2922,45,799.96,2024,5
7583,2024-09-01,Laptop,East,16,299.99,4367,32,4799.84,2024,9
7584,2023-01-16,Webcam,North,12,999.99,2732,14,11999.880000000001,2023,1
7585,2023-12-10,Headphones,South,4,499.99,4478,16,1999.96,2023,12
7586,2023-03-19,Monitor,North,12,499.99,3628,39,5999.88,2023,3
7587,2023-12-12,Phone,South,7,99.99,1477,48,699.93,2023,12
7588,2023-03-13,Tablet,East,3,49.99,2823,17,149.97,2023,3
7589,2023-09-27,Phone,West,5,49.99,4095,20,249.95000000000002,2023,9
7590,2023-10-14,Keyboard,West,12,499.99,4952,12,5999.88,2023,10
7591,2023-03-07,Laptop,East,12,799.99,3930,9,9599.880000000001,2023,3
7592,2023-03-09,Webcam,North,7,799.99,2209,8,5599.93,2023,3
7593,2023-07-12,Keyboard,West,12,999.99,1169,41,11999.880000000001,2023,7
7594,2023-02-24,Monitor,North,2,499.99,2826,37,999.98,2023,2
7595,2024-01-14,Mouse,West,14,999.99,2567,21,13999.86,2024,1
7596,2023-06-17,Tablet,South,16,99.99,3485,42,1599.84,2023,6
7597,2024-02-13,Laptop,West,7,999.99,4064,32,6999.93,2024,2
7598,2024-05-22,Phone,South,4,199.99,1300,37,799.96,2024,5
7599,2024-06-20,Tablet,West,5,499.99,3735,46,2499.95,2024,6
7600,2024-10-04,Phone,West,14,799.99,4435,18,11199.86,2024,10
7601,2023-04-12,Monitor,West,9,499.99,2877,29,4499.91,2023,4
7602,2024-02-26,Mouse,West,5,999.99,4035,7,4999.95,2024,2
7603,2024-04-22,Webcam,West,2,99.99,4248,40,199.98,2024,4
7604,2023-04-30,Webcam,North,5,199.99,4873,37,999.95,2023,4
7605,2023-10-18,Laptop,South,3,999.99,3191,6,2999.9700000000003,2023,10
7606,2024-05-02,Monitor,South,10,49.99,1522,20,499.90000000000003,2024,5
7607,2023-06-10,Monitor,West,8,799.99,4552,9,6399.92,2023,6
7608,2024-11-03,Mouse,North,10,799.99,4563,9,7999.9,2024,11
7609,2023-03-19,Monitor,North,2,499.99,2509,8,999.98,2023,3
7610,2023-02-07,Monitor,East,14,29.99,3706,17,419.85999999999996,2023,2
7611,2024-01-29,Phone,East,4,49.99,4931,24,199.96,2024,1
7612,2024-03-16,Headphones,North,12,49.99,4996,40,599.88,2024,3
7613,2024-06-23,Keyboard,East,14,29.99,3532,23,419.85999999999996,2024,6
7614,2024-04-06,Phone,South,16,99.99,1821,33,1599.84,2024,4
7615,2024-09-03,Webcam,North,5,299.99,4508,22,1499.95,2024,9
7616,2023-10-21,Mouse,East,16,199.99,1194,50,3199.84,2023,10
7617,2024-02-04,Tablet,North,4,199.99,1465,47,799.96,2024,2
7618,2024-09-27,Mouse,East,3,49.99,4025,22,149.97,2024,9
7619,2023-04-02,Mouse,North,1,999.99,4147,27,999.99,2023,4
7620,2024-08-31,Mouse,West,4,29.99,4231,48,119.96,2024,8
7621,2023-01-06,Mouse,South,9,999.99,3537,2,8999.91,2023,1
7622,2024-11-11,Monitor,East,1,799.99,1099,31,799.99,2024,11
7623,2023-09-28,Mouse,West,16,49.99,1115,13,799.84,2023,9
7624,2024-09-11,Tablet,North,3,49.99,1379,2,149.97,2024,9
7625,2024-07-12,Mouse,West,6,799.99,2618,46,4799.9400000000005,2024,7
7626,2023-04-09,Phone,South,13,799.99,3871,7,10399.87,2023,4
7627,2024-06-09,Monitor,East,17,499.99,3110,11,8499.83,2024,6
7628,2023-07-13,Webcam,East,15,99.99,3179,47,1499.85,2023,7
7629,2023-06-06,Phone,North,12,999.99,2271,26,11999.880000000001,2023,6
7630,2024-10-27,Webcam,South,8,999.99,3442,49,7999.92,2024,10
7631,2023-04-25,Monitor,West,16,999.99,3690,21,15999.84,2023,4
7632,2024-01-31,Phone,North,3,199.99,2434,49,599.97,2024,1
7633,2024-10-18,Webcam,East,4,299.99,2902,15,1199.96,2024,10
7634,2024-06-05,Laptop,West,7,29.99,4023,16,209.92999999999998,2024,6
7635,2023-08-02,Keyboard,North,15,299.99,2451,9,4499.85,2023,8
7636,2024-11-13,Keyboard,West,11,29.99,3961,21,329.89,2024,11
7637,2024-06-16,Monitor,West,16,199.99,3717,41,3199.84,2024,6
7638,2023-01-15,Laptop,North,14,999.99,3775,6,13999.86,2023,1
7639,2024-02-23,Tablet,West,13,99.99,4397,1,1299.87,2024,2
7640,2024-01-03,Laptop,West,9,299.99,2966,31,2699.91,2024,1
7641,2024-09-29,Headphones,South,18,29.99,3593,5,539.8199999999999,2024,9
7642,2023-08-01,Monitor,South,3,49.99,3422,37,149.97,2023,8
7643,2024-11-30,Laptop,East,5,799.99,1843,26,3999.95,2024,11
7644,2024-11-14,Tablet,South,2,199.99,1297,1,399.98,2024,11
7645,2023-01-05,Monitor,North,17,99.99,4350,1,1699.83,2023,1
7646,2023-08-19,Keyboard,West,16,799.99,4043,29,12799.84,2023,8
7647,2023-07-20,Mouse,East,13,499.99,1295,22,6499.87,2023,7
7648,2024-02-06,Laptop,South,11,49.99,4598,38,549.89,2024,2
7649,2023-05-29,Keyboard,West,8,99.99,1114,41,799.92,2023,5
7650,2024-08-06,Keyboard,North,5,29.99,3540,19,149.95,2024,8
7651,2024-05-06,Phone,West,2,999.99,4128,28,1999.98,2024,5
7652,2023-08-14,Tablet,North,4,49.99,3926,5,199.96,2023,8
7653,2024-08-08,Headphones,West,3,499.99,4213,21,1499.97,2024,8
7654,2023-06-18,Mouse,East,2,999.99,3766,49,1999.98,2023,6
7655,2023-06-01,Laptop,East,3,499.99,3699,22,1499.97,2023,6
7656,2023-08-12,Keyboard,South,16,99.99,3666,20,1599.84,2023,8
7657,2024-05-18,Keyboard,South,9,199.99,2908,12,1799.91,2024,5
7658,2024-07-03,Headphones,West,6,299.99,2826,6,1799.94,2024,7
7659,2023-02-13,Tablet,West,15,499.99,3456,29,7499.85,2023,2
7660,2024-11-27,Mouse,South,5,499.99,4149,45,2499.95,2024,11
7661,2024-05-18,Webcam,South,9,799.99,2025,40,7199.91,2024,5
7662,2023-08-29,Mouse,West,6,299.99,1785,35,1799.94,2023,8
7663,2023-12-17,Headphones,West,3,49.99,1034,11,149.97,2023,12
7664,2024-12-22,Keyboard,West,13,199.99,2800,33,2599.87,2024,12
7665,2023-01-23,Keyboard,East,15,199.99,3442,25,2999.8500000000004,2023,1
7666,2024-09-27,Keyboard,North,11,799.99,4289,14,8799.89,2024,9
7667,2024-08-20,Keyboard,North,16,99.99,2090,29,1599.84,2024,8
7668,2023-02-12,Webcam,South,15,49.99,4140,13,749.85,2023,2
7669,2024-04-10,Phone,East,6,799.99,4295,15,4799.9400000000005,2024,4
7670,2023-02-09,Phone,West,14,199.99,1360,8,2799.86,2023,2
7671,2023-10-30,Headphones,West,11,99.99,3505,47,1099.8899999999999,2023,10
7672,2024-11-11,Mouse,South,10,199.99,1293,45,1999.9,2024,11
7673,2023-06-24,Monitor,South,16,49.99,4397,33,799.84,2023,6
7674,2024-06-15,Webcam,East,12,199.99,2226,11,2399.88,2024,6
7675,2024-04-05,Webcam,North,7,799.99,3640,15,5599.93,2024,4
7676,2024-09-12,Laptop,North,7,199.99,1954,21,1399.93,2024,9
7677,2023-07-12,Tablet,West,18,199.99,4649,36,3599.82,2023,7
7678,2023-09-01,Monitor,South,15,299.99,3344,6,4499.85,2023,9
7679,2023-10-07,Phone,East,6,29.99,2815,25,179.94,2023,10
7680,2023-02-05,Phone,West,19,49.99,1945,44,949.8100000000001,2023,2
7681,2024-07-10,Phone,North,8,999.99,1260,1,7999.92,2024,7
7682,2024-06-23,Monitor,North,15,999.99,3836,42,14999.85,2024,6
7683,2023-06-03,Webcam,East,4,999.99,2541,50,3999.96,2023,6
7684,2023-01-23,Phone,West,18,299.99,4203,33,5399.82,2023,1
7685,2024-12-19,Monitor,East,13,999.99,2800,39,12999.87,2024,12
7686,2023-04-01,Phone,West,1,29.99,4396,32,29.99,2023,4
7687,2024-01-25,Keyboard,North,8,499.99,4139,2,3999.92,2024,1
7688,2023-12-25,Webcam,South,19,199.99,4197,25,3799.8100000000004,2023,12
7689,2024-07-03,Keyboard,South,17,199.99,2416,40,3399.83,2024,7
7690,2023-08-16,Laptop,North,10,799.99,1401,33,7999.9,2023,8
7691,2023-07-21,Webcam,South,1,299.99,3874,38,299.99,2023,7
7692,2023-12-16,Phone,South,1,99.99,4754,11,99.99,2023,12
7693,2023-02-07,Headphones,West,5,49.99,1335,19,249.95000000000002,2023,2
7694,2024-05-14,Laptop,East,1,29.99,4009,25,29.99,2024,5
7695,2024-11-29,Monitor,West,13,999.99,3076,28,12999.87,2024,11
7696,2023-02-12,Laptop,East,9,199.99,4759,10,1799.91,2023,2
7697,2024-09-17,Phone,East,16,999.99,2842,31,15999.84,2024,9
7698,2024-05-31,Monitor,South,8,999.99,2961,16,7999.92,2024,5
7699,2023-03-09,Headphones,East,14,49.99,3851,48,699.86,2023,3
7700,2023-05-03,Monitor,East,17,199.99,1843,42,3399.83,2023,5
7701,2024-11-15,Keyboard,North,4,199.99,2640,18,799.96,2024,11
7702,2023-12-02,Monitor,East,7,199.99,1044,22,1399.93,2023,12
7703,2023-06-02,Monitor,North,17,799.99,2124,50,13599.83,2023,6
7704,2024-10-30,Laptop,West,16,49.99,2249,35,799.84,2024,10
7705,2023-06-11,Headphones,South,14,299.99,3466,12,4199.860000000001,2023,6
7706,2023-08-02,Mouse,East,16,49.99,1615,42,799.84,2023,8
7707,2024-01-11,Monitor,North,2,49.99,3309,28,99.98,2024,1
7708,2024-03-18,Tablet,West,15,499.99,1764,48,7499.85,2024,3
7709,2024-02-27,Mouse,West,11,999.99,2700,9,10999.89,2024,2
7710,2024-06-21,Keyboard,West,13,99.99,3339,30,1299.87,2024,6
7711,2024-12-01,Headphones,North,4,799.99,4283,18,3199.96,2024,12
7712,2024-09-25,Headphones,North,1,99.99,4727,45,99.99,2024,9
7713,2023-08-18,Webcam,South,15,799.99,2479,24,11999.85,2023,8
7714,2023-02-28,Keyboard,East,12,299.99,4307,46,3599.88,2023,2
7715,2023-04-06,Monitor,West,9,99.99,1533,19,899.91,2023,4
7716,2023-09-19,Laptop,South,7,999.99,2092,14,6999.93,2023,9
7717,2023-12-20,Mouse,North,3,999.99,2604,2,2999.9700000000003,2023,12
7718,2023-11-08,Webcam,South,16,799.99,2269,11,12799.84,2023,11
7719,2023-05-16,Keyboard,West,4,299.99,1574,26,1199.96,2023,5
7720,2024-04-17,Keyboard,West,14,799.99,1236,8,11199.86,2024,4
7721,2024-09-23,Tablet,South,13,199.99,4402,3,2599.87,2024,9
7722,2024-03-05,Monitor,West,19,199.99,3410,15,3799.8100000000004,2024,3
7723,2024-06-20,Webcam,North,2,999.99,1530,45,1999.98,2024,6
7724,2023-05-26,Mouse,West,10,49.99,3790,40,499.90000000000003,2023,5
7725,2024-06-07,Keyboard,East,19,199.99,3512,13,3799.8100000000004,2024,6
7726,2023-03-28,Headphones,East,15,99.99,2252,16,1499.85,2023,3
7727,2023-04-19,Keyboard,West,7,999.99,4941,22,6999.93,2023,4
7728,2024-02-27,Keyboard,South,15,29.99,2532,33,449.84999999999997,2024,2
7729,2023-12-11,Keyboard,West,17,49.99,3429,2,849.83,2023,12
7730,2023-09-23,Webcam,East,16,299.99,1126,45,4799.84,2023,9
7731,2024-08-08,Laptop,North,17,199.99,1657,29,3399.83,2024,8
7732,2024-05-08,Phone,East,16,49.99,4953,46,799.84,2024,5
7733,2023-11-29,Tablet,West,18,49.99,2864,34,899.82,2023,11
7734,2024-02-17,Headphones,West,17,49.99,2137,16,849.83,2024,2
7735,2024-09-05,Laptop,South,4,199.99,3290,14,799.96,2024,9
7736,2024-10-10,Tablet,West,2,299.99,2168,39,599.98,2024,10
7737,2023-07-10,Keyboard,West,17,999.99,3600,46,16999.83,2023,7
7738,2023-05-22,Webcam,North,17,49.99,2696,50,849.83,2023,5
7739,2023-03-14,Tablet,North,2,999.99,3486,49,1999.98,2023,3
7740,2023-06-16,Monitor,North,2,49.99,4409,5,99.98,2023,6
7741,2023-06-17,Monitor,South,15,49.99,3455,43,749.85,2023,6
7742,2024-07-19,Phone,South,16,499.99,3636,18,7999.84,2024,7
7743,2023-09-16,Phone,East,11,999.99,4239,48,10999.89,2023,9
7744,2024-03-14,Tablet,South,2,199.99,3843,26,399.98,2024,3
7745,2023-04-21,Laptop,North,8,499.99,4693,10,3999.92,2023,4
7746,2024-11-03,Laptop,South,12,99.99,2730,6,1199.8799999999999,2024,11
7747,2024-06-14,Keyboard,West,14,299.99,4811,14,4199.860000000001,2024,6
7748,2023-10-17,Laptop,South,14,49.99,4238,2,699.86,2023,10
7749,2024-07-15,Phone,West,12,499.99,4604,27,5999.88,2024,7
7750,2024-05-24,Laptop,East,2,49.99,2188,9,99.98,2024,5
7751,2023-06-24,Keyboard,West,14,499.99,3689,13,6999.860000000001,2023,6
7752,2023-10-29,Monitor,North,12,49.99,4333,21,599.88,2023,10
7753,2024-11-26,Laptop,East,9,799.99,3611,44,7199.91,2024,11
7754,2023-07-04,Laptop,East,8,199.99,4332,2,1599.92,2023,7
7755,2023-12-05,Phone,East,16,99.99,2198,3,1599.84,2023,12
7756,2024-05-24,Tablet,North,10,49.99,3858,13,499.90000000000003,2024,5
7757,2023-11-06,Monitor,West,7,499.99,4167,21,3499.9300000000003,2023,11
7758,2024-05-21,Webcam,East,15,49.99,2380,33,749.85,2024,5
7759,2023-12-12,Tablet,North,9,199.99,3417,20,1799.91,2023,12
7760,2023-03-22,Webcam,East,4,299.99,2575,36,1199.96,2023,3
7761,2024-01-09,Keyboard,East,6,299.99,3954,18,1799.94,2024,1
7762,2023-06-05,Keyboard,North,12,99.99,4792,25,1199.8799999999999,2023,6
7763,2024-03-07,Tablet,South,15,799.99,2165,45,11999.85,2024,3
7764,2024-05-14,Phone,East,19,299.99,1769,38,5699.81,2024,5
7765,2023-05-27,Mouse,South,2,49.99,2190,25,99.98,2023,5
7766,2024-04-25,Webcam,East,19,199.99,4774,38,3799.8100000000004,2024,4
7767,2024-03-10,Phone,South,2,799.99,2342,15,1599.98,2024,3
7768,2024-06-02,Mouse,West,15,999.99,2654,50,14999.85,2024,6
7769,2024-10-30,Mouse,South,12,49.99,1657,17,599.88,2024,10
7770,2024-11-13,Phone,South,1,49.99,4040,46,49.99,2024,11
7771,2023-03-10,Mouse,South,14,99.99,2885,36,1399.86,2023,3
7772,2024-08-28,Mouse,South,4,299.99,4406,29,1199.96,2024,8
7773,2023-07-05,Mouse,West,11,299.99,1988,33,3299.8900000000003,2023,7
7774,2024-11-12,Monitor,North,7,299.99,4545,32,2099.9300000000003,2024,11
7775,2023-07-23,Keyboard,South,13,499.99,4712,8,6499.87,2023,7
7776,2024-07-07,Mouse,North,14,49.99,4216,43,699.86,2024,7
7777,2023-01-13,Keyboard,East,7,199.99,2077,13,1399.93,2023,1
7778,2024-10-27,Headphones,North,11,199.99,1121,17,2199.8900000000003,2024,10
7779,2023-10-01,Keyboard,South,11,999.99,4195,21,10999.89,2023,10
7780,2023-10-25,Headphones,North,9,49.99,3214,14,449.91,2023,10
7781,2023-02-20,Monitor,West,4,29.99,3991,25,119.96,2023,2
7782,2024-05-14,Keyboard,West,2,49.99,1833,49,99.98,2024,5
7783,2024-01-04,Tablet,South,2,999.99,2678,24,1999.98,2024,1
7784,2024-12-24,Laptop,North,9,999.99,3069,33,8999.91,2024,12
7785,2024-10-17,Monitor,East,19,999.99,2299,8,18999.81,2024,10
7786,2023-12-23,Laptop,West,15,999.99,2884,28,14999.85,2023,12
7787,2023-01-03,Tablet,South,18,799.99,2962,19,14399.82,2023,1
7788,2023-09-11,Phone,West,16,999.99,1407,11,15999.84,2023,9
7789,2024-04-19,Phone,South,2,499.99,1481,10,999.98,2024,4
7790,2024-05-20,Mouse,North,12,799.99,3346,1,9599.880000000001,2024,5
7791,2023-09-13,Webcam,North,1,299.99,3324,5,299.99,2023,9
7792,2024-09-01,Phone,North,2,49.99,3863,16,99.98,2024,9
7793,2024-11-15,Monitor,North,14,499.99,3369,20,6999.860000000001,2024,11
7794,2023-05-30,Phone,North,7,29.99,3162,20,209.92999999999998,2023,5
7795,2024-05-02,Monitor,South,17,49.99,3319,28,849.83,2024,5
7796,2023-10-06,Monitor,West,15,799.99,4239,5,11999.85,2023,10
7797,2023-02-28,Laptop,East,17,299.99,4860,48,5099.83,2023,2
7798,2024-03-21,Phone,West,9,99.99,2459,3,899.91,2024,3
7799,2023-04-23,Keyboard,North,13,199.99,2892,30,2599.87,2023,4
7800,2024-07-22,Headphones,West,2,29.99,3311,23,59.98,2024,7
7801,2024-05-03,Phone,West,15,99.99,3297,34,1499.85,2024,5
7802,2024-02-11,Phone,South,11,199.99,2485,49,2199.8900000000003,2024,2
7803,2024-01-02,Phone,East,19,99.99,3925,28,1899.81,2024,1
7804,2023-03-01,Mouse,East,14,799.99,3486,1,11199.86,2023,3
7805,2023-11-25,Keyboard,North,4,49.99,4838,48,199.96,2023,11
7806,2024-12-28,Keyboard,South,11,999.99,4413,27,10999.89,2024,12
7807,2024-04-13,Monitor,South,16,49.99,2489,34,799.84,2024,4
7808,2024-07-20,Keyboard,South,2,199.99,2081,31,399.98,2024,7
7809,2024-12-20,Monitor,South,2,199.99,3052,32,399.98,2024,12
7810,2023-03-04,Headphones,South,9,49.99,4694,7,449.91,2023,3
7811,2023-07-03,Laptop,East,4,49.99,2900,43,199.96,2023,7
7812,2023-11-07,Monitor,East,8,499.99,2821,38,3999.92,2023,11
7813,2024-06-21,Phone,West,18,199.99,3910,34,3599.82,2024,6
7814,2023-06-26,Tablet,East,15,199.99,1264,46,2999.8500000000004,2023,6
7815,2024-07-28,Webcam,South,2,999.99,2272,4,1999.98,2024,7
7816,2024-03-04,Tablet,West,11,999.99,3142,19,10999.89,2024,3
7817,2023-03-14,Mouse,East,17,999.99,2886,22,16999.83,2023,3
7818,2023-06-16,Phone,West,7,999.99,2832,29,6999.93,2023,6
7819,2023-08-13,Webcam,East,8,799.99,3866,34,6399.92,2023,8
7820,2024-07-30,Monitor,North,10,499.99,1696,34,4999.9,2024,7
7821,2024-08-03,Phone,East,3,199.99,2480,45,599.97,2024,8
7822,2023-01-09,Webcam,West,13,799.99,1740,45,10399.87,2023,1
7823,2023-08-24,Mouse,North,17,299.99,3364,3,5099.83,2023,8
7824,2024-12-10,Keyboard,South,13,799.99,1773,21,10399.87,2024,12
7825,2024-11-15,Monitor,West,19,499.99,1118,38,9499.81,2024,11
7826,2023-01-28,Headphones,South,9,299.99,2769,21,2699.91,2023,1
7827,2024-10-07,Phone,South,16,999.99,3841,17,15999.84,2024,10
7828,2023-01-27,Keyboard,West,5,49.99,3249,29,249.95000000000002,2023,1
7829,2024-07-03,Webcam,South,9,299.99,4845,33,2699.91,2024,7
7830,2023-07-15,Mouse,West,9,799.99,4124,39,7199.91,2023,7
7831,2023-07-22,Keyboard,West,6,29.99,3364,26,179.94,2023,7
7832,2023-03-26,Monitor,East,10,49.99,4744,7,499.90000000000003,2023,3
7833,2023-01-30,Mouse,North,18,29.99,2267,45,539.8199999999999,2023,1
7834,2024-04-10,Mouse,South,11,99.99,2117,9,1099.8899999999999,2024,4
7835,2023-04-09,Mouse,South,15,29.99,4623,18,449.84999999999997,2023,4
7836,2023-07-09,Webcam,North,7,99.99,4351,1,699.93,2023,7
7837,2023-01-12,Laptop,North,14,29.99,4163,11,419.85999999999996,2023,1
7838,2024-08-25,Mouse,North,8,799.99,1812,22,6399.92,2024,8
7839,2023-01-30,Laptop,North,19,799.99,1037,32,15199.81,2023,1
7840,2024-12-25,Keyboard,North,15,99.99,3460,43,1499.85,2024,12
7841,2023-02-07,Headphones,East,19,999.99,1242,10,18999.81,2023,2
7842,2024-07-25,Laptop,West,18,99.99,2387,49,1799.82,2024,7
7843,2023-10-21,Keyboard,North,17,49.99,2998,27,849.83,2023,10
7844,2023-12-26,Laptop,East,3,799.99,4719,49,2399.9700000000003,2023,12
7845,2024-10-16,Keyboard,North,3,199.99,4135,12,599.97,2024,10
7846,2023-06-29,Keyboard,North,7,199.99,1854,30,1399.93,2023,6
7847,2023-04-22,Webcam,South,10,49.99,4946,10,499.90000000000003,2023,4
7848,2024-03-19,Headphones,South,17,99.99,3248,12,1699.83,2024,3
7849,2023-01-21,Mouse,South,15,199.99,3354,38,2999.8500000000004,2023,1
7850,2023-05-25,Headphones,South,8,199.99,2797,21,1599.92,2023,5
7851,2024-05-13,Headphones,West,17,29.99,1174,27,509.83,2024,5
7852,2023-05-26,Mouse,West,3,299.99,2712,6,899.97,2023,5
7853,2024-03-16,Keyboard,South,4,49.99,4019,38,199.96,2024,3
7854,2024-02-25,Mouse,South,8,299.99,4063,8,2399.92,2024,2
7855,2023-11-12,Keyboard,North,13,99.99,4041,37,1299.87,2023,11
7856,2023-06-15,Mouse,North,1,29.99,3644,6,29.99,2023,6
7857,2024-10-13,Webcam,South,18,199.99,1671,34,3599.82,2024,10
7858,2023-07-22,Tablet,South,11,499.99,1693,49,5499.89,2023,7
7859,2024-05-10,Laptop,South,6,29.99,1547,40,179.94,2024,5
7860,2024-09-16,Headphones,North,16,49.99,2880,22,799.84,2024,9
7861,2024-04-12,Keyboard,South,19,799.99,2122,29,15199.81,2024,4
7862,2024-12-13,Phone,South,17,99.99,4297,9,1699.83,2024,12
7863,2024-01-20,Mouse,West,18,29.99,4986,21,539.8199999999999,2024,1
7864,2023-11-10,Mouse,West,11,29.99,3596,32,329.89,2023,11
7865,2023-09-12,Monitor,North,14,29.99,1272,8,419.85999999999996,2023,9
7866,2023-01-23,Phone,West,12,199.99,4023,43,2399.88,2023,1
7867,2023-12-05,Phone,North,7,99.99,1783,10,699.93,2023,12
7868,2024-05-07,Webcam,East,17,199.99,2209,49,3399.83,2024,5
7869,2024-05-25,Headphones,South,5,29.99,1939,23,149.95,2024,5
7870,2024-01-01,Tablet,North,14,799.99,1451,20,11199.86,2024,1
7871,2024-01-07,Laptop,West,13,199.99,3608,13,2599.87,2024,1
7872,2024-08-21,Tablet,East,12,199.99,2528,22,2399.88,2024,8
7873,2023-08-07,Laptop,West,14,49.99,1093,41,699.86,2023,8
7874,2024-04-19,Keyboard,North,9,999.99,2330,15,8999.91,2024,4
7875,2024-02-27,Headphones,East,4,299.99,2761,31,1199.96,2024,2
7876,2023-12-22,Tablet,West,19,299.99,3564,45,5699.81,2023,12
7877,2024-04-04,Monitor,East,1,999.99,2888,32,999.99,2024,4
7878,2024-05-17,Laptop,South,13,49.99,1953,45,649.87,2024,5
7879,2023-01-27,Tablet,South,6,49.99,3221,13,299.94,2023,1
7880,2023-08-11,Headphones,East,1,499.99,3742,25,499.99,2023,8
7881,2024-11-20,Monitor,West,17,999.99,2096,21,16999.83,2024,11
7882,2023-05-28,Headphones,West,3,199.99,2168,4,599.97,2023,5
7883,2024-02-28,Phone,West,17,499.99,1907,42,8499.83,2024,2
7884,2023-12-17,Mouse,South,2,199.99,2687,15,399.98,2023,12
7885,2023-07-05,Keyboard,North,7,99.99,3103,21,699.93,2023,7
7886,2024-02-19,Webcam,North,1,299.99,3742,42,299.99,2024,2
7887,2024-03-04,Headphones,East,15,199.99,1633,8,2999.8500000000004,2024,3
7888,2023-02-10,Keyboard,West,4,99.99,3291,31,399.96,2023,2
7889,2024-01-28,Headphones,East,6,999.99,3941,10,5999.9400000000005,2024,1
7890,2024-12-03,Phone,North,13,799.99,1203,21,10399.87,2024,12
7891,2023-03-20,Headphones,North,13,499.99,4662,17,6499.87,2023,3
7892,2024-12-17,Headphones,West,1,299.99,1015,5,299.99,2024,12
7893,2024-06-27,Tablet,East,2,999.99,1125,13,1999.98,2024,6
7894,2024-03-25,Mouse,West,6,99.99,3646,21,599.9399999999999,2024,3
7895,2024-04-18,Phone,North,11,99.99,3513,44,1099.8899999999999,2024,4
7896,2023-05-22,Monitor,North,18,49.99,3837,12,899.82,2023,5
7897,2023-09-08,Mouse,West,13,29.99,2901,25,389.87,2023,9
7898,2023-10-21,Laptop,East,12,29.99,4499,28,359.88,2023,10
7899,2024-09-01,Tablet,South,7,29.99,4422,2,209.92999999999998,2024,9
7900,2023-05-16,Mouse,West,7,99.99,2578,21,699.93,2023,5
7901,2024-04-28,Laptop,North,7,199.99,1078,41,1399.93,2024,4
7902,2023-11-08,Phone,South,2,999.99,4572,22,1999.98,2023,11
7903,2024-07-08,Headphones,West,11,499.99,1788,2,5499.89,2024,7
7904,2024-09-23,Keyboard,South,1,29.99,2402,30,29.99,2024,9
7905,2023-02-15,Mouse,West,13,199.99,3311,1,2599.87,2023,2
7906,2023-08-24,Mouse,North,12,799.99,3352,46,9599.880000000001,2023,8
7907,2023-02-17,Laptop,West,13,799.99,2511,13,10399.87,2023,2
7908,2023-07-17,Webcam,South,7,299.99,3787,3,2099.9300000000003,2023,7
7909,2023-03-25,Laptop,East,12,499.99,1124,20,5999.88,2023,3
7910,2024-06-26,Keyboard,North,17,499.99,1617,5,8499.83,2024,6
7911,2023-06-10,Laptop,North,8,29.99,1741,2,239.92,2023,6
7912,2024-03-03,Laptop,South,3,99.99,4717,26,299.96999999999997,2024,3
7913,2023-03-12,Mouse,West,7,49.99,1080,29,349.93,2023,3
7914,2024-06-03,Keyboard,West,19,799.99,3919,18,15199.81,2024,6
7915,2023-02-21,Keyboard,West,8,99.99,2644,9,799.92,2023,2
7916,2023-02-14,Headphones,North,14,999.99,1174,22,13999.86,2023,2
7917,2023-10-20,Mouse,North,14,499.99,1675,28,6999.860000000001,2023,10
7918,2024-04-09,Headphones,South,2,799.99,4196,12,1599.98,2024,4
7919,2024-07-03,Phone,West,6,199.99,1347,37,1199.94,2024,7
7920,2024-01-15,Webcam,West,16,799.99,2912,18,12799.84,2024,1
7921,2024-04-22,Webcam,South,9,299.99,2390,34,2699.91,2024,4
7922,2023-09-19,Phone,North,15,499.99,2558,42,7499.85,2023,9
7923,2024-08-02,Webcam,North,19,99.99,2438,42,1899.81,2024,8
7924,2023-06-28,Webcam,East,15,499.99,3925,3,7499.85,2023,6
7925,2023-12-23,Mouse,East,12,999.99,3890,46,11999.880000000001,2023,12
7926,2024-02-23,Laptop,West,9,49.99,3621,5,449.91,2024,2
7927,2024-11-28,Tablet,North,16,799.99,1723,23,12799.84,2024,11
7928,2023-07-20,Phone,West,6,49.99,2275,13,299.94,2023,7
